conversation_id,message,answered,sentiment,category,intent
9f6135f3-c3b6-4fe9-a24c-3f33c394e060,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f616725-3801-4f31-b238-b79ed3882186,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f616725-3801-4f31-b238-b79ed3882186,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f616725-3801-4f31-b238-b79ed3882186,Nişan,Yes,positive,Diğer,Belirsiz
9f616725-3801-4f31-b238-b79ed3882186,"Harika! **Nişan** organizasyonu için yardımcı olabilmem adına birkaç bilgiye daha ihtiyacım olacak:

1. Hangi şehir ve ilçede nişanınızı yapmak istiyorsunuz?
2. Tahmini olarak hangi tarihte nişan planlıyorsunuz?
3. Kaç davetli olacak?
4. Nasıl bir hizmet almak istersiniz? (Sadece mekan, organizasyon paketi, fotoğrafçı vb.)
5. İkram tercihiniz nedir? (Yemekli, kokteyl, pasta ve meşrubat)

Bu bilgilerle size en uygun nişan mekanlarını ve hizmetlerini önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f616725-3801-4f31-b238-b79ed3882186,İstanbul Bahçelievler,Yes,positive,Diğer,Belirsiz
9f616725-3801-4f31-b238-b79ed3882186,"Teşekkürler! **İstanbul Bahçelievler**'de nişan organizasyonu için arayıştasınız.

Şimdi birkaç detay daha rica edeceğim:
- Nişanınızı hangi tarihte yapmayı düşünüyorsunuz?
- Yaklaşık kaç davetliniz olacak?
- İkram tercihiniz nedir? (Yemekli, kokteyl, pasta ve meşrubat)
- Sadece mekan mı arıyorsunuz, yoksa organizasyon, fotoğrafçı gibi ek hizmetler de ister misiniz?

Bu bilgilerle size en uygun mekan ve hizmetleri önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f616725-3801-4f31-b238-b79ed3882186,Yaklaşık  60 kişi,Yes,negative,Diğer,Belirsiz
9f616725-3801-4f31-b238-b79ed3882186,"Çok güzel, yaklaşık **60 kişilik** bir nişan düşünüyorsunuz.

Şimdi, birkaç detay daha rica edeceğim:
- Nişanınızı hangi tarihte yapmayı planlıyorsunuz?
- İkram tercihiniz nedir? (Yemekli, kokteyl, pasta ve meşrubat)
- Sadece mekan mı arıyorsunuz, yoksa organizasyon, fotoğrafçı gibi ek hizmetler de ister misiniz?

Bu bilgilerle, Bahçelievler ve yakın ilçelerde size en uygun nişan mekanlarını ve hizmetlerini önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f616725-3801-4f31-b238-b79ed3882186,Ağustos ta,Yes,positive,Diğer,Belirsiz
9f616725-3801-4f31-b238-b79ed3882186,"Harika! **Ağustos ayında**, Bahçelievler’de yaklaşık 60 kişilik bir nişan planlıyorsunuz.

Şimdi son birkaç sorum kaldı:
- İkram tercihiniz nedir? (Yemekli, kokteyl, pasta ve meşrubat)
- Sadece mekan mı arıyorsunuz, yoksa organizasyon, fotoğrafçı gibi ek hizmetler de ister misiniz?
- Kişi başı veya toplam bütçenizi paylaşabilir misiniz?

Bu bilgilerle size en uygun mekan ve hizmetleri hemen önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f616725-3801-4f31-b238-b79ed3882186,Olacak,Yes,positive,Diğer,Belirsiz
9f616725-3801-4f31-b238-b79ed3882186,"Teşekkürler! **İkram olacak** olarak not aldım. Son olarak, aşağıdaki iki bilgiyi de paylaşırsanız, size en uygun nişan mekanlarını ve hizmetlerini önerebilirim:

1. Sadece mekan mı arıyorsunuz, yoksa organizasyon, fotoğrafçı gibi ek hizmetler de ister misiniz?
2. Kişi başı veya toplam bütçeniz nedir?

Bu bilgilerle, Bahçelievler ve yakın ilçelerdeki en uygun nişan mekanlarını hemen listeleyebilirim!",Yes,positive,Mekan,Mekan arıyor
9f616725-3801-4f31-b238-b79ed3882186,Mekân organizasyon olacak fotoğrafcida olacak evet,Yes,positive,Fotoğrafçı,Fotoğrafçı arıyor
9f616725-3801-4f31-b238-b79ed3882186,"Harika! Yani;
- **Mekan**
- **Organizasyon**
- **Fotoğrafçı** hizmetlerini birlikte almak istiyorsunuz.

Son olarak, kişi başı veya toplamda ayırmayı düşündüğünüz **bütçenizi** öğrenebilir miyim? Böylece hem Bahçelievler’de hem de yakın ilçelerde (Bakırköy, Bağcılar, Güngören gibi) size en uygun nişan mekanlarını ve paketlerini önerebilirim.

Bütçenizi paylaşırsanız hemen önerilere geçebilirim!",Yes,positive,Mekan,Mekan arıyor
9f616725-3801-4f31-b238-b79ed3882186,Yani bilmiyorum ki kişi başı ne kadar alinirki,Yes,negative,Diğer,Bilgi soruyor
9f616725-3801-4f31-b238-b79ed3882186,"Çok haklısınız, bütçe konusunda kararsız kalmak oldukça normal! İstanbul Bahçelievler ve çevresinde, nişan için kişi başı fiyatlar genellikle aşağıdaki aralıklarda değişiyor:

- **Kokteyl veya pasta & meşrubat ikramlı paketler:** Kişi başı 400-800 TL
- **Yemekli paketler:** Kişi başı 800-1.500 TL
- **Tüm organizasyon, süsleme ve fotoğrafçı dahil paketler:** Genellikle kişi başı fiyat üzerinden veya toplam paket fiyatı olarak sunuluyor. Ortalama 40.000 TL’den başlayıp, hizmet içeriğine göre artabiliyor.

Dilerseniz, ortalama bir bütçe ile başlayıp, hem uygun fiyatlı hem de kapsamlı seçenekleri listeleyebilirim. Örneğin, kişi başı **800 TL** civarı bir bütçe ile başlayalım mı? Ya da toplamda yaklaşık bir rakam belirlemek ister misiniz?

Sizden onay alırsam hemen Bahçelievler ve yakın ilçelerdeki uygun mekan ve paketleri listeleyebilirim!",No,positive,Mekan,Mekan arıyor
9f616725-3801-4f31-b238-b79ed3882186,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f616c43-3144-496e-893a-2b9de399e4c5,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f616c43-3144-496e-893a-2b9de399e4c5,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f616c43-3144-496e-893a-2b9de399e4c5,Tığla düğün salonu fiyatı ne kadar Manavgat Çolaklı,Yes,negative,Mekan,Mekan arıyor
9f616c43-3144-496e-893a-2b9de399e4c5,"Size **Manavgat Çolaklı** bölgesinde tığla düğün salonu fiyatları hakkında yardımcı olabilmem için birkaç bilgiye daha ihtiyacım olacak:

1. **Düğününüzün tahmini tarihi** belli mi? (Ay/yıl veya gün olarak paylaşabilirsiniz.)
2. **Kaç kişilik bir davet** planlıyorsunuz?
3. **Yemekli, kokteyl ya da pastalı** bir organizasyon mu düşünüyorsunuz?
4. **Kişi başı bütçeniz** veya toplam bütçeniz nedir?

Bu bilgileri paylaşırsanız, size en uygun salonları ve fiyatlarını hemen sunabilirim. Ayrıca, isterseniz Manavgat’ın yakınındaki diğer bölgelerdeki salonları da önerebilirim.",Yes,positive,Mekan,Mekan arıyor
9f616c43-3144-496e-893a-2b9de399e4c5,23 Ağustos,Yes,positive,Diğer,Belirsiz
9f616c43-3144-496e-893a-2b9de399e4c5,"Teşekkürler! **23 Ağustos** için Manavgat Çolaklı’da düğün salonu arıyorsunuz.

Biraz daha detay alabilir miyim?
- **Tahmini davetli sayınız** kaç olacak?
- **Yemekli, kokteyl ya da pastalı** bir organizasyon mu düşünüyorsunuz?
- **Kişi başı bütçeniz** veya toplam bütçeniz nedir?

Bu bilgilerle size en uygun salonları ve fiyatlarını hemen sunabilirim!",Yes,positive,Mekan,Mekan arıyor
9f616c43-3144-496e-893a-2b9de399e4c5,Çerezli pastalı,Yes,negative,Diğer,Belirsiz
9f616c43-3144-496e-893a-2b9de399e4c5,"Harika! Organizasyonunuz **çerezli ve pastalı** olacak.

Birkaç bilgi daha rica edeceğim:
- **Kaç kişilik** bir davet planlıyorsunuz?
- **Kişi başı bütçeniz** veya toplam bütçeniz nedir?

Bu bilgilerle, Manavgat Çolaklı ve çevresindeki en uygun düğün salonlarını ve fiyatlarını hemen paylaşabilirim!",Yes,positive,Mekan,Mekan arıyor
9f616c43-3144-496e-893a-2b9de399e4c5,300,Yes,negative,Diğer,Belirsiz
9f616c43-3144-496e-893a-2b9de399e4c5,"Çok teşekkürler! Şu ana kadar elimdeki bilgiler:

- **Tarih:** 23 Ağustos
- **Bölge:** Manavgat Çolaklı
- **Organizasyon:** Düğün, çerezli & pastalı
- **Davetli sayısı:** 300 kişi

Şimdi, size en uygun salonları ve fiyatlarını bulabilmem için son bir bilgiye daha ihtiyacım var:
- **Kişi başı bütçeniz** nedir? (Örneğin: 200 TL, 300 TL gibi)

Bütçenizi belirtirseniz, tam size göre salonları ve fiyatlarını hemen sunabilirim!",Yes,positive,Mekan,Mekan arıyor
9f616c43-3144-496e-893a-2b9de399e4c5,200 tl,Yes,positive,Diğer,Belirsiz
9f616c43-3144-496e-893a-2b9de399e4c5,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",Yes,negative,Diğer,Belirsiz
9f616c43-3144-496e-893a-2b9de399e4c5,"Kullanıcının belirttiği kriterlere uygun mekan bulunamadığında, şu adımları takip eden bir mesaj oluştur:
1. Uygun mekan bulunamadığını bildir.
2. Kriterlerin genişletilmesi gerektiğini açıkla.
3. Kullanıcıya kriterleri esnetmesini veya yeni bir arama yapmasını öner.

Not: Bir sonraki mesajda Function Call kullanma; kullanıcı yeni bir arama yapmak isterse, uygun function call'u çalıştır.",Yes,positive,Mekan,Mekan arıyor
9f616c43-3144-496e-893a-2b9de399e4c5,"Şu anda **Manavgat Çolaklı** bölgesinde, 23 Ağustos tarihinde, 300 kişilik ve kişi başı 200 TL bütçeyle çerezli & pastalı düğün salonu için uygun bir mekan bulamadım.

Ancak, kriterlerinizi biraz esnetirseniz (örneğin, yakın ilçeleri de dahil edebiliriz ya da bütçeyi biraz artırabiliriz) size daha fazla seçenek sunabilirim.

**Dilerseniz:**
- Manavgat’ın diğer mahalle ve yakın ilçelerinde de arama yapabilirim.
- Bütçenizi biraz artırmak ister misiniz?
- Farklı bir ikram seçeneği (örneğin kokteyl) düşünür müsünüz?

Nasıl ilerlememi istersiniz?",Yes,negative,Mekan,Mekan arıyor
9f616c43-3144-496e-893a-2b9de399e4c5,300 TL olsun,Yes,negative,Diğer,Belirsiz
9f616c43-3144-496e-893a-2b9de399e4c5,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",No,negative,Diğer,Belirsiz
9f616c43-3144-496e-893a-2b9de399e4c5,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f616f67-7527-400f-a0d3-64a50db25310,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f616f67-7527-400f-a0d3-64a50db25310,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f616f67-7527-400f-a0d3-64a50db25310,Düğün,Yes,positive,Diğer,Belirsiz
9f616f67-7527-400f-a0d3-64a50db25310,"Harika! **Düğün** organizasyonu için yardımcı olmaktan mutluluk duyarım.

Size en uygun önerileri sunabilmem için birkaç bilgiye daha ihtiyacım olacak:

1. **Hangi şehir ve ilçede düğün yapmak istiyorsunuz?**
2. **Tahmini düğün tarihiniz belli mi?**
3. **Yaklaşık kaç davetli olacak?**
4. **Nasıl bir hizmet arıyorsunuz?** (Düğün mekanı, organizasyon firması, fotoğrafçı, vb.)
5. **İkram tercihiniz nedir?** (Yemekli, kokteyl, pasta & meşrubat)

Bu bilgilerden başlayarak size en uygun mekan veya hizmetleri önerebilirim. Öncelikle hangi şehir ve ilçede düğün yapmak istediğinizi öğrenebilir miyim?",Yes,positive,Mekan,Mekan arıyor
9f616f67-7527-400f-a0d3-64a50db25310,Erzurum palandöken,Yes,positive,Diğer,Belirsiz
9f616f67-7527-400f-a0d3-64a50db25310,"Teşekkürler! **Erzurum / Palandöken** bölgesinde düğün yapmak istiyorsunuz.

Şimdi birkaç detay daha rica edeceğim:
- **Tahmini düğün tarihiniz belli mi?**
- **Yaklaşık kaç davetli olacak?**
- **Düğün mekanı mı arıyorsunuz, yoksa organizasyon, fotoğrafçı gibi başka bir hizmet mi istersiniz?**
- **İkram tercihiniz nedir?** (Yemekli, kokteyl, pasta & meşrubat)

Bu bilgilerle size en uygun önerileri sunabilirim. Öncelikle tahmini düğün tarihinizi paylaşabilir misiniz?",Yes,positive,Mekan,Mekan arıyor
9f616f67-7527-400f-a0d3-64a50db25310,24 mayıs 2026 400 kişi düğün salonu organizasyon fotoğraf orkestra içinde olsun pasta ve meşrubat,Yes,positive,Mekan,Mekan arıyor
9f616f67-7527-400f-a0d3-64a50db25310,"Harika, özetlemek gerekirse:

- **Tarih:** 24 Mayıs 2026
- **Yer:** Erzurum / Palandöken
- **Davetli Sayısı:** 400 kişi
- **Hizmetler:** Düğün salonu + organizasyon + fotoğraf + orkestra (hepsi dahil)
- **İkram:** Pasta & meşrubat

Şimdi birkaç küçük detay daha öğrenmem gerekiyor:
- **Toplam bütçeniz nedir?** (Tüm hizmetler dahil yaklaşık bir rakam belirtirseniz, en uygun paketleri önerebilirim.)
- Salon tercihiniz var mı? (Örneğin: Sadece kapalı alan mı, açık alan da olabilir mi?)

Bu bilgileri paylaşırsanız, Erzurum ve yakın ilçelerde size en uygun “her şey dahil” düğün salonu paketlerini hemen araştırıp önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f616f67-7527-400f-a0d3-64a50db25310,70 bin TL,Yes,positive,Diğer,Belirsiz
9f616f67-7527-400f-a0d3-64a50db25310,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",No,negative,Diğer,Belirsiz
9f616f67-7527-400f-a0d3-64a50db25310,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f6180a4-c298-40b0-bd7a-28b003988d72,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f6180a4-c298-40b0-bd7a-28b003988d72,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f6180a4-c298-40b0-bd7a-28b003988d72,Düğün,Yes,positive,Diğer,Belirsiz
9f6180a4-c298-40b0-bd7a-28b003988d72,"Harika! Düğün organizasyonunuz için yardımcı olabilmem adına birkaç bilgiye daha ihtiyacım olacak.

Öncelikle, nasıl bir hizmet arıyorsunuz? 
- Düğün mekanı
- Düğün organizasyonu (süsleme, planlama vb.)
- Düğün fotoğrafçısı
- Diğer (lütfen belirtin)

Hangisiyle ilgileniyorsunuz?",Yes,positive,Mekan,Mekan arıyor
9f6180a4-c298-40b0-bd7a-28b003988d72,Dügün mekanı,Yes,positive,Mekan,Mekan arıyor
9f6180a4-c298-40b0-bd7a-28b003988d72,"Çok güzel! Size en uygun düğün mekanlarını önerebilmem için birkaç bilgiye daha ihtiyacım var:

1. **Düğünü hangi şehir ve ilçede yapmak istiyorsunuz?**
2. **Tahmini düğün tarihiniz nedir?** (Yıl-ay veya tam tarih olarak yazabilirsiniz)
3. **Yaklaşık kaç davetliniz olacak?**
4. **Yemekli, kokteyl veya sadece pasta & meşrubat ikramı mı düşünüyorsunuz?**
5. **Kişi başı bütçeniz nedir?**

Bu bilgileri paylaşırsanız, size en uygun mekanları hemen önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f6180a4-c298-40b0-bd7a-28b003988d72,200 kişi,Yes,positive,Diğer,Belirsiz
9f6180a4-c298-40b0-bd7a-28b003988d72,"Teşekkürler! 200 kişilik bir düğün planlıyorsunuz. Şimdi birkaç bilgiye daha ihtiyacım var:

1. **Düğünü hangi şehir ve ilçede yapmak istiyorsunuz?**
2. **Tahmini düğün tarihiniz nedir?** (Yıl-ay veya tam tarih olarak yazabilirsiniz)
3. **Yemekli, kokteyl veya sadece pasta & meşrubat ikramı mı düşünüyorsunuz?**
4. **Kişi başı bütçeniz nedir?**

Bu bilgileri paylaşırsanız, size en uygun düğün mekanlarını önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f6180a4-c298-40b0-bd7a-28b003988d72,11 ekım 2025,Yes,positive,Diğer,Belirsiz
9f6180a4-c298-40b0-bd7a-28b003988d72,"Harika! 11 Ekim 2025 tarihinde, 200 kişilik bir düğün planlıyorsunuz.

Şimdi, düğün mekanlarını daha iyi filtreleyebilmem için şu bilgileri de rica edeceğim:
1. **Düğünü hangi şehir ve ilçede yapmak istiyorsunuz?**
2. **İkram tercihiniz nedir?** (Yemekli, kokteyl, sadece pasta & meşrubat)
3. **Kişi başı bütçeniz nedir?** (Yaklaşık bir rakam verebilirsiniz)

Bu bilgileri paylaşırsanız, size en uygun mekanları hemen önerebilirim!",Yes,positive,Mekan,Mekan arıyor
9f6180a4-c298-40b0-bd7a-28b003988d72,İstanbul bağcılar,Yes,positive,Diğer,Belirsiz
9f6180a4-c298-40b0-bd7a-28b003988d72,"Teşekkürler! Şu ana kadar elimdeki bilgiler:
- **Etkinlik:** Düğün
- **Tarih:** 11 Ekim 2025
- **Davetli sayısı:** 200 kişi
- **Şehir/ilçe:** İstanbul, Bağcılar

Şimdi son iki bilgiye daha ihtiyacım var:
1. **İkram tercihiniz nedir?** (Yemekli, kokteyl, sadece pasta & meşrubat)
2. **Kişi başı bütçeniz nedir?** (Yaklaşık bir rakam verebilirsiniz)

Bu iki bilgiyi de paylaşırsanız, Bağcılar ve yakın ilçelerde size en uygun düğün mekanlarını hemen önereceğim!",Yes,positive,Mekan,Mekan arıyor
9f6180a4-c298-40b0-bd7a-28b003988d72,Pasta meşrubat,Yes,negative,Diğer,Belirsiz
9f6180a4-c298-40b0-bd7a-28b003988d72,"Harika! Düğününüzde **pasta ve meşrubat** ikramı düşünüyorsunuz.

Son olarak, kişi başı veya toplam bütçenizi öğrenebilir miyim? Böylece hem Bağcılar’da hem de yakın ilçelerde bütçenize uygun en iyi mekanları önerebilirim.

Yaklaşık bir rakam belirtmeniz yeterli.",Yes,positive,Mekan,Mekan arıyor
9f6180a4-c298-40b0-bd7a-28b003988d72,Toplam bütçe 30000,Yes,negative,Diğer,Bilgi soruyor
9f6180a4-c298-40b0-bd7a-28b003988d72,"İstediğiniz kriterlere uygun yeteri kadar sonuç bulamadım, ama beğenebileceğiniz bazı güzel alternatifler için tekrar arama yapıyorum...",No,negative,Diğer,Belirsiz
9f6180a4-c298-40b0-bd7a-28b003988d72,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f6184c2-1d26-4e87-b37e-bdad76da34ac,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f6184c2-1d26-4e87-b37e-bdad76da34ac,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f6184c2-1d26-4e87-b37e-bdad76da34ac,Sait halim paşa yalısı için fiyat almak ıstıyorum,Yes,negative,Diğer,Bilgi soruyor
9f6184c2-1d26-4e87-b37e-bdad76da34ac,"Harika bir tercih! **Sait Halim Paşa Yalısı**, İstanbul’un en özel ve tarihi düğün mekanlarından biridir. Size en doğru fiyat bilgisini sunabilmem için birkaç detaya daha ihtiyacım olacak:

1. **Etkinlik türünüz nedir?** (Düğün, kına gecesi, nişan vb.)
2. **Tahmini düğün tarihiniz nedir?**
3. **Yaklaşık kaç davetli olacak?**
4. **Yemekli mi, kokteyl mi düşünüyorsunuz?**
5. **Kişi başı veya toplam bütçeniz var mı?**

Bu bilgileri paylaşırsanız, hem Sait Halim Paşa Yalısı için hem de yakınındaki benzer mekanlar için size detaylı fiyat ve alternatifler sunabilirim.",Yes,positive,Mekan,Mekan arıyor
9f6184c2-1d26-4e87-b37e-bdad76da34ac,"Düğün , 18 ekim 2025 için",Yes,positive,Diğer,Belirsiz
9f6184c2-1d26-4e87-b37e-bdad76da34ac,"Teşekkürler! Şimdi birkaç detayı daha öğrenmem gerekiyor:

1. **Yaklaşık kaç davetli olacak?**
2. **Yemekli mi, kokteyl mi bir düğün düşünüyorsunuz?**
3. **Kişi başı veya toplam bütçeniz var mı?**

Bu bilgileri paylaşırsanız, **Sait Halim Paşa Yalısı** ve benzer Boğaz’daki tarihi yalılar için en güncel fiyatları ve alternatifleri hemen sunabilirim.",Yes,positive,Diğer,Bilgi soruyor
9f6184c2-1d26-4e87-b37e-bdad76da34ac,"Yemekli ve 250 kişi davetlı olacak, sait halim paşa yalısında kısı bası yemekli fıyat nedır",Yes,negative,Diğer,Belirsiz
9f6184c2-1d26-4e87-b37e-bdad76da34ac,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f619c54-9b37-4f86-8dc9-04dac4df3dad,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f619c54-9b37-4f86-8dc9-04dac4df3dad,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f619c54-9b37-4f86-8dc9-04dac4df3dad,Kadar Ayşenur,Yes,negative,Diğer,Belirsiz
9f619c54-9b37-4f86-8dc9-04dac4df3dad,"Merhaba! ""Kadar Ayşenur"" ifadesini tam olarak anlayamadım. Size daha iyi yardımcı olabilmem için lütfen yapmak istediğiniz etkinlik türünü veya almak istediğiniz hizmeti belirtir misiniz? Örneğin: 

- Düğün, kına gecesi, nişan gibi bir etkinlik mi planlıyorsunuz?
- Mekan, organizasyon, fotoğrafçı gibi bir hizmet mi arıyorsunuz?

Dilerseniz tekrar açıklayabilir misiniz? Size en iyi şekilde yardımcı olmak isterim!",Yes,negative,Mekan,Mekan arıyor
9f619c54-9b37-4f86-8dc9-04dac4df3dad,Kadar Ayşenur,Yes,negative,Diğer,Belirsiz
9f619c54-9b37-4f86-8dc9-04dac4df3dad,"Bu konu hakkında bir fikrim yok. Size düğün, kına, nişan gibi etkinlikler veya düğün mekanları, organizasyon firmaları, fotoğrafçılar gibi hizmetler konusunda yardımcı olabilirim. Size nasıl yardımcı olabilirim?",Yes,negative,Mekan,Mekan arıyor
9f619c54-9b37-4f86-8dc9-04dac4df3dad,Sehobnm,Yes,positive,Diğer,Belirsiz
9f619c54-9b37-4f86-8dc9-04dac4df3dad,"Bu konu hakkında bir fikrim yok. Size düğün, kına, nişan gibi etkinlikler veya düğün mekanları, organizasyon firmaları, fotoğrafçılar gibi hizmetler konusunda yardımcı olabilirim. Size nasıl yardımcı olabilirim?",No,negative,Mekan,Mekan arıyor
9f619c54-9b37-4f86-8dc9-04dac4df3dad,Conversation resolved automatically.,No,positive,Diğer,Belirsiz
9f61ac9d-da4a-4162-9353-3e7408331ac5,"Merhaba, ben Hera. Size uygun mekanı veya firmayı bulmanız konusunda yardımcı olabilirim.",Yes,negative,Mekan,Mekan arıyor
9f61ac9d-da4a-4162-9353-3e7408331ac5,Ne tür bir etkinlik yapmayı düşünüyorsunuz?,Yes,positive,Diğer,Belirsiz
9f61ac9d-da4a-4162-9353-3e7408331ac5,Düğün,Yes,positive,Diğer,Belirsiz
9f61ac9d-da4a-4162-9353-3e7408331ac5,"Harika! Düğün organizasyonu için yardımcı olabilmem adına birkaç bilgiye daha ihtiyacım olacak:

1. **Hangi şehir ve ilçede düğün yapmak istiyorsunuz?**
2. **Düğününüz için düşündüğünüz tahmini tarih nedir?**
3. **Yaklaşık kaç davetli olacak?**
4. **Nasıl bir hizmet arıyorsunuz?** (Örneğin: Düğün mekanı, düğün organizasyonu, fotoğrafçı, gelinlik vb.)

Bu sorulardan başlayarak, sizin için en uygun seçenekleri sunabilirim. Öncelikle hangi şehir ve ilçede düğün yapmak istediğinizi öğrenebilir miyim?",Yes,positive,Mekan,Mekan arıyor
9f61ac9d-da4a-4162-9353-3e7408331ac5,istanbul four seasons,Yes,positive,Diğer,Belirsiz
9f61ac9d-da4a-4162-9353-3e7408331ac5,"Çok güzel bir tercih! **Four Seasons** İstanbul’da iki farklı lokasyonda bulunuyor: Beşiktaş’ta (Four Seasons Hotel Istanbul at the Bosphorus) ve Sultanahmet’te (Four Seasons Hotel Istanbul at Sultanahmet). Hangi şubede düğün yapmak istediğinizi belirtmek ister misiniz, yoksa ikisi için de öneri sunmamı ister misiniz?

Ayrıca, düğün tarihiniz ve tahmini davetli sayınız nedir? Bu bilgilerle size en uygun paketleri ve alternatif mekanları da önerebilirim.",Yes,positive,Mekan,Mekan arıyor
9f61ac9d-da4a-4162-9353-3e7408331ac5,"beşiktaşta olan,150 kişi  ortalama ,mayıs 2026",Yes,negative,Diğer,Belirsiz
9f61ac9d-da4a-4162-9353-3e7408331ac5,"Harika! Şimdiye kadar elimdeki bilgiler şöyle:

- **Mekan:** Four Seasons Hotel Istanbul at the Bosphorus (Beşiktaş)
- **Tarih:** Mayıs 2026
- **Davetli Sayısı:** Ortalama 150 kişi

Birkaç detay daha alabilir miyim?
1. **Yemek tercihiniz nedir?** (Yemekli, kokteyl, pasta & meşrubat)
2. **Kişi başı yaklaşık bütçeniz nedir?** (Veya toplam bütçenizi de belirtebilirsiniz.)
3. **Açık alan mı, kapalı alan mı tercih ediyorsunuz? Yoksa her ikisi de olabilir mi?**

Bu bilgilerle hem Four Seasons hem de Beşiktaş ve yakın ilçelerde benzer alternatif mekanlar önerebilirim.",Yes,positive,Mekan,Mekan arıyor
9f61ac9d-da4a-4162-9353-3e7408331ac5,"yemek ve kokteyl,müzik",Yes,positive,Müzik,Belirsiz
9f61ac9d-da4a-4162-9353-3e7408331ac5,"Teşekkürler! Şu ana kadar topladığım bilgiler:

- **Mekan:** Four Seasons Hotel Istanbul at the Bosphorus (Beşiktaş)
- **Tarih:** Mayıs 2026
- **Davetli Sayısı:** 150 kişi
- **İkram Tercihi:** Yemek ve kokteyl
- **Müzik:** Evet, müzik de istiyorsunuz

Birkaç detay daha rica edeceğim:
1. **Kişi başı yaklaşık bütçeniz nedir?** (Yemekli ve kokteyl için ayrı ayrı da belirtebilirsiniz, ya da ortalama bir rakam verebilirsiniz.)
2. **Açık alan mı, kapalı alan mı tercih ediyorsunuz? Yoksa her ikisi de olabilir mi?**
3. **Düğün organizasyonu, fotoğrafçı veya ekstra hizmetler de ister misiniz?**

Bu bilgilerle hem Four Seasons hem de Beşiktaş ve çevresindeki benzer mekanlar için en uygun seçenekleri sunabilirim.",Yes,positive,Mekan,Mekan arıyor
9f61ac9d-da4a-4162-9353-3e7408331ac5,"evet her şey dahil,yemek kokteyl,pasta ve after ,açık alan",Yes,positive,Mekan,Mekan arıyor
9f61ac9d-da4a-4162-9353-3e7408331ac5,"Süper! Şimdiye kadar özetlemek gerekirse:

- **Mekan tercihi:** Four Seasons Hotel Bosphorus (Beşiktaş) ve benzer mekanlar
- **Tarih:** Mayıs 2026
- **Davetli sayısı:** 150 kişi
- **İkram:** Yemek, kokteyl, pasta
- **Ekstra:** After party, müzik, her şey dahil paket
- **Alan:** Açık alan tercih ediliyor

Son olarak, **her şey dahil paket için toplam bütçenizi** veya kişi başı ortalama bütçenizi öğrenebilir miyim? Böylece size en uygun mekan ve organizasyon önerilerini sunabilirim.

Ayrıca, Beşiktaş’a yakın olan Şişli, Sarıyer gibi komşu ilçelerde de alternatif mekanlar görmek ister misiniz?",Yes,positive,Mekan,Mekan arıyor
9f61ac9d-da4a-4162-9353-3e7408331ac5,boğaz manzaralı olacak,Yes,positive,Diğer,Belirsiz
